"Date","Depth..m.","Temp...degC.","Sal.","Cond...mS.cm.","EC25..µS.cm.","Density..kg.m3.","SigmaT","Chl.Flu...ppb.","Chl.a..µg.l.","Turb...FTU.","pH","DO....","Weiss.DO..mg.l.","Quant...µmol..m2.s..","Mark","G.G.DO..mg.l.","B.K.DO..mg.l.","Station"
"5/25/2022 12:03:07 PM",0,29.518,9.621,17.937,16315.3,1002.959,2.961,0,0,0,8.005,96.287,6.914,1138.382,0,6.934,6.934,21
"5/25/2022 12:03:07 PM",0,29.5,2.147,4.435,4035.8,997.403,0,290.89,290.89,51.067,8.002,96.281,7.204,1141.695,0,7.224,7.224,21
"5/25/2022 12:03:08 PM",0,29.458,1.553,3.264,2972.4,996.972,0,316.921,316.921,138.691,8.001,96.2,7.22,1142.46,0,7.241,7.241,21
"5/25/2022 12:03:08 PM",0,29.395,1.227,2.608,2378.3,996.748,0,136.958,136.958,0,7.998,96.248,7.236,1122.239,0,7.257,7.257,21
"5/25/2022 12:03:08 PM",0,29.387,1.113,2.377,2167.9,996.665,0,346.314,346.314,0,7.995,96.168,7.235,1144.159,0,7.255,7.255,21
"5/25/2022 12:03:08 PM",0,29.369,0.934,2.011,1835,996.536,0,106.114,106.114,32.184,7.99,95.976,7.227,1199.383,0,7.248,7.248,21
"5/25/2022 12:03:08 PM",0,29.237,0.79,1.709,1563.7,996.468,0,41.087,41.087,0,7.984,95.946,7.231,1306.773,0,7.252,7.252,21
"5/25/2022 12:03:09 PM",0,29.319,0.702,1.529,1396.7,996.377,0,32.826,32.826,0,7.985,95.901,7.232,1366.075,0,7.253,7.253,21
"5/25/2022 12:03:09 PM",0,29.588,0.65,1.427,1295.9,996.258,0,35.158,35.158,73.267,7.988,96.054,7.245,1369.729,0,7.266,7.266,21
"5/25/2022 12:03:09 PM",0,29.868,0.592,1.312,1185.2,996.131,0,236.495,236.495,107.321,7.978,96.082,7.249,1221.133,0,7.27,7.27,21
"5/25/2022 12:03:09 PM",0,29.738,0.548,1.215,1100.1,996.137,0,65.097,65.097,0,7.969,96.138,7.255,1286.043,0,7.276,7.276,21
"5/25/2022 12:03:10 PM",0,29.631,0.557,1.232,1118.5,996.176,0,248.836,248.836,0,7.977,96.151,7.255,1365.565,0,7.276,7.276,21
"5/25/2022 12:03:10 PM",0,29.522,0.49,1.086,987.6,996.158,0,86.432,86.432,0,7.976,95.891,7.237,1411.189,0,7.258,7.258,21
"5/25/2022 12:03:10 PM",0,29.419,0.454,1.007,917.5,996.161,0,18.581,18.581,0,7.971,95.792,7.231,1385.276,0,7.252,7.252,21
"5/25/2022 12:03:10 PM",0,29.281,0.439,0.973,889.2,996.192,0,207.898,207.898,21.206,7.965,95.665,7.22,1388.675,0,7.241,7.241,21
"5/25/2022 12:03:10 PM",0,29.221,0.422,0.936,856.1,996.197,0,33.091,33.091,0,7.963,95.547,7.212,1404.307,0,7.233,7.233,21
"5/25/2022 12:03:11 PM",0,29.166,0.41,0.909,832.8,996.204,0,62.562,62.562,0,7.961,95.227,7.188,1223.512,0,7.208,7.208,21
"5/25/2022 12:03:11 PM",0,29.012,0.402,0.889,817.2,996.243,0,34.472,34.472,0,7.967,95.105,7.178,1343.306,0,7.199,7.199,21
"5/25/2022 12:03:11 PM",0,28.951,0.4,0.884,813.4,996.26,0,61.649,61.649,0,7.965,95.119,7.178,1353.076,0,7.199,7.199,21
"5/25/2022 12:03:11 PM",0,28.959,0.385,0.85,782.2,996.245,0,101.503,101.503,13.822,7.965,94.939,7.165,1382.812,0,7.186,7.186,21
"5/25/2022 12:03:11 PM",0,29.023,0.37,0.821,754,996.216,0,24.011,24.011,0,7.955,94.98,7.168,1438.886,0,7.188,7.188,21
"5/25/2022 12:03:12 PM",0,29.048,0.364,0.807,740.8,996.204,0,58.95,58.95,0,7.947,94.875,7.16,1467.093,0,7.18,7.181,21
"5/25/2022 12:03:12 PM",0,29.044,0.358,0.794,729.4,996.2,0,24.182,24.182,22.08,7.95,94.778,7.152,1466.328,0,7.173,7.173,21
"5/25/2022 12:03:12 PM",0,29.105,0.344,0.764,700.8,996.172,0,189.8,189.8,62.649,7.954,94.807,7.155,1486.464,0,7.176,7.176,21
"5/25/2022 12:03:12 PM",0,29.23,0.337,0.751,686.6,996.13,0,107.877,107.877,49.598,7.946,94.683,7.147,1436.167,0,7.167,7.167,21
"5/25/2022 12:03:12 PM",0,29.12,0.337,0.75,687.4,996.162,0,77.259,77.259,92.417,7.947,94.379,7.125,1391.054,0,7.145,7.145,21
"5/25/2022 12:03:13 PM",0,29.004,0.345,0.766,704.2,996.203,0,153.417,153.417,90.716,7.953,94.526,7.136,1369.219,0,7.156,7.156,21
"5/25/2022 12:03:13 PM",0,28.876,0.441,0.969,893.1,996.312,0,73.717,73.717,28.916,7.962,94.664,7.143,1438.121,0,7.163,7.163,21
"5/25/2022 12:03:13 PM",0,28.827,0.355,0.785,723.9,996.262,0,21.327,21.327,4.931,7.952,94.848,7.16,1420.96,0,7.181,7.181,21
"5/25/2022 12:03:13 PM",0,28.806,0.337,0.745,687.2,996.254,0,3.354,3.354,0.364,7.938,94.749,7.154,1259.96,0,7.174,7.174,21
"5/25/2022 12:03:13 PM",0,28.766,0.328,0.725,669.5,996.259,0,0.257,0.257,0,7.946,94.705,7.151,962.599,0,7.171,7.171,21
"5/25/2022 12:03:14 PM",0,28.664,0.339,0.748,691.8,996.297,0,0,0,1.646,7.937,94.829,7.16,632.359,0,7.181,7.181,21
"5/25/2022 12:03:14 PM",0,28.571,0.334,0.737,682.9,996.321,0,0,0,0.466,7.945,94.881,7.164,630.15,0,7.185,7.185,21
"5/25/2022 12:03:14 PM",0,28.507,0.322,0.709,658,996.33,0,0,0,0,7.94,95.113,7.182,753.512,0,7.203,7.203,21
"5/25/2022 12:03:14 PM",0,28.417,0.314,0.69,641.9,996.35,0,0,0,0,7.936,95.198,7.189,956.312,0,7.21,7.21,21
"5/25/2022 12:03:15 PM",0,28.245,0.302,0.663,619.1,996.391,0,0.047,0.047,3.353,7.936,95.366,7.202,1099.215,0,7.223,7.223,21
"5/25/2022 12:03:15 PM",0,28.136,0.296,0.648,606.6,996.417,0,2.551,2.551,1.311,7.945,95.405,7.205,530.661,0,7.225,7.226,21
"5/25/2022 12:03:15 PM",0,28.064,0.288,0.63,589.8,996.431,0,2.013,2.013,2.696,7.941,95.583,7.218,423.357,0,7.239,7.239,21
"5/25/2022 12:03:15 PM",0,28.098,0.278,0.61,570.7,996.415,0,1.131,1.131,0,7.935,95.451,7.208,344.344,0,7.228,7.229,21
"5/25/2022 12:03:15 PM",0,28.149,0.274,0.602,562.8,996.397,0,0,0,2.609,7.927,95.479,7.21,348.167,0,7.231,7.231,21
"5/25/2022 12:03:16 PM",0,28.235,0.381,0.832,776.5,996.453,0,0,0,5.165,7.934,95.59,7.214,331.09,0,7.235,7.235,21
"5/25/2022 12:03:16 PM",0,29.851,2.155,4.481,4048.9,997.304,0,0,0,0,7.96,97.293,7.263,352.84,0,7.284,7.284,21
"5/25/2022 12:03:16 PM",0,31.299,1.795,3.875,3403.6,996.587,0,1.771,1.771,7.917,8.05,98.365,7.32,363.885,0,7.341,7.341,21
"5/25/2022 12:03:16 PM",0,31.451,1.824,3.944,3453.9,996.561,0,2.02,2.02,10.132,8.108,98.094,7.277,375.864,0,7.298,7.298,21
"5/25/2022 12:03:16 PM",0,31.496,1.798,3.896,3408.6,996.528,0,1.552,1.552,8.283,8.132,97.505,7.216,407.469,0,7.237,7.236,21
"5/25/2022 12:03:17 PM",0,31.5,1.818,3.936,3443.6,996.541,0,1.662,1.662,8.386,8.194,97.086,7.163,407.469,0,7.184,7.183,21
"5/25/2022 12:03:17 PM",0,31.483,1.832,3.963,3468.1,996.557,0,1.779,1.779,9.002,8.237,96.883,7.137,386.569,0,7.158,7.157,21
"5/25/2022 12:03:17 PM",0,31.483,1.795,3.888,3402.8,996.529,0,1.864,1.864,9.236,8.268,96.647,7.113,365.669,0,7.134,7.133,21
"5/25/2022 12:03:17 PM",0,31.52,1.779,3.859,3374.5,996.506,0,1.662,1.662,8.269,8.311,96.394,7.087,623.693,0,7.108,7.107,21
"5/25/2022 12:03:17 PM",0,31.522,1.752,3.803,3325.5,996.485,0,1.576,1.576,8.796,8.333,96.421,7.085,1236.766,0,7.105,7.105,21
"5/25/2022 12:03:18 PM",0,31.525,1.736,3.77,3296.3,996.472,0,1.997,1.997,8.855,8.358,96.418,7.081,1357.664,0,7.102,7.102,21
"5/25/2022 12:03:18 PM",0,31.524,1.731,3.76,3288.5,996.469,0,1.927,1.927,9.016,8.368,96.433,7.08,1396.236,0,7.1,7.1,21
"5/25/2022 12:03:18 PM",0,31.524,1.727,3.752,3281.3,996.466,0,1.724,1.724,8.958,8.369,96.413,7.077,1418.496,0,7.097,7.097,21
"5/25/2022 12:03:18 PM",0,31.539,1.708,3.714,3246.6,996.447,0,1.74,1.74,8.811,8.394,96.168,7.058,1422.744,0,7.078,7.078,21
"5/25/2022 12:03:18 PM",0,31.533,1.706,3.709,3242.9,996.447,0,1.833,1.833,8.664,8.398,96.081,7.05,1495.894,0,7.071,7.07,21
"5/25/2022 12:03:19 PM",0,31.529,1.702,3.701,3236.2,996.446,0,1.849,1.849,9.589,8.4,96.04,7.048,1504.985,0,7.068,7.068,21
"5/25/2022 12:03:19 PM",0,31.529,1.707,3.71,3244.3,996.449,0,1.763,1.763,8.958,8.392,96.004,7.045,1482.726,0,7.065,7.065,21
"5/25/2022 12:03:19 PM",0,31.534,1.717,3.732,3263,996.455,0,1.903,1.903,8.503,8.401,95.983,7.043,1503.286,0,7.063,7.063,21
"5/25/2022 12:03:19 PM",0,31.55,1.726,3.752,3279.1,996.457,0,2.059,2.059,8.503,8.396,95.919,7.038,1530.728,0,7.059,7.059,21
"5/25/2022 12:03:20 PM",0,31.556,1.726,3.752,3279,996.455,0,2.02,2.02,9.031,8.398,95.915,7.039,1550.694,0,7.059,7.059,21
"5/25/2022 12:03:20 PM",0,31.547,1.729,3.757,3284.4,996.46,0,1.818,1.818,8.459,8.401,95.87,7.036,1566.921,0,7.056,7.056,21
"5/25/2022 12:03:20 PM",0,31.542,1.717,3.732,3262.2,996.452,0,2.044,2.044,8.826,8.407,95.868,7.037,1574.398,0,7.057,7.057,21
"5/25/2022 12:03:20 PM",0,31.538,1.702,3.701,3235.6,996.442,0,1.802,1.802,8.987,8.408,95.823,7.035,1584.508,0,7.055,7.055,21
"5/25/2022 12:03:20 PM",0,31.531,1.691,3.679,3216.7,996.437,0,1.919,1.919,8.752,8.404,95.706,7.027,1590.965,0,7.047,7.047,21
"5/25/2022 12:03:21 PM",0,31.526,1.656,3.606,3153.6,996.412,0,1.794,1.794,9.046,8.406,95.716,7.029,1594.618,0,7.049,7.049,21
"5/25/2022 12:03:21 PM",0,31.523,1.638,3.568,3120.5,996.4,0,1.654,1.654,9.09,8.406,95.691,7.028,1593.938,0,7.048,7.048,21
"5/25/2022 12:03:21 PM",0,31.534,1.63,3.553,3106.9,996.391,0,1.966,1.966,9.09,8.403,95.72,7.03,1593.344,0,7.051,7.051,21
"5/25/2022 12:03:21 PM",0,31.536,1.614,3.519,3077,996.377,0,1.685,1.685,9.163,8.398,95.835,7.04,1596.317,0,7.06,7.06,21
"5/25/2022 12:03:21 PM",0,31.538,1.612,3.517,3074.7,996.376,0,1.958,1.958,8.049,8.404,95.771,7.036,1605.493,0,7.056,7.056,21
"5/25/2022 12:03:22 PM",0,31.54,1.608,3.507,3066,996.372,0,2.028,2.028,8.269,8.405,95.808,7.039,1613.479,0,7.059,7.059,21
"5/25/2022 12:03:22 PM",0,31.542,1.6,3.492,3052.2,996.365,0,2.052,2.052,9.016,8.404,95.713,7.032,1618.407,0,7.052,7.052,21
"5/25/2022 12:03:22 PM",0,31.543,1.601,3.493,3053.2,996.365,0,1.927,1.927,10.102,8.399,95.657,7.028,1620.701,0,7.049,7.048,21
"5/25/2022 12:03:22 PM",0,31.545,1.594,3.48,3041.7,996.36,0,1.942,1.942,9.486,8.398,95.849,7.044,1622.23,0,7.064,7.064,21
"5/25/2022 12:03:22 PM",0,31.545,1.592,3.475,3038,996.359,0,1.864,1.864,9.207,8.397,95.728,7.035,1622.06,0,7.055,7.055,21
"5/25/2022 12:03:23 PM",0,31.547,1.59,3.471,3033.8,996.356,0,1.545,1.545,8.708,8.394,95.772,7.039,1622.995,0,7.059,7.059,21
"5/25/2022 12:03:23 PM",0,31.549,1.585,3.461,3025.2,996.352,0,1.927,1.927,8.635,8.389,95.79,7.04,1624.099,0,7.06,7.06,21
"5/25/2022 12:03:23 PM",0,31.55,1.582,3.455,3019.5,996.349,0,1.818,1.818,8.474,8.387,95.937,7.051,1625.034,0,7.072,7.071,21
"5/25/2022 12:03:23 PM",0,31.553,1.58,3.452,3016.8,996.347,0,1.412,1.412,8.855,8.383,95.773,7.039,1626.648,0,7.06,7.059,21
"5/25/2022 12:03:23 PM",0,31.553,1.572,3.435,3002.1,996.341,0,1.693,1.693,8.327,8.39,95.747,7.038,1629.622,0,7.058,7.058,21
"5/25/2022 12:03:24 PM",0,31.548,1.57,3.43,2998.5,996.341,0,1.256,1.256,9.647,8.389,95.792,7.042,1632.68,0,7.062,7.062,21
"5/25/2022 12:03:24 PM",0,31.548,1.566,3.422,2990.8,996.338,0,1.654,1.654,8.987,8.387,95.793,7.042,1636.079,0,7.063,7.063,21
"5/25/2022 12:03:24 PM",0,31.544,1.561,3.411,2981.8,996.336,0,1.771,1.771,8.855,8.387,95.739,7.039,1640.497,0,7.059,7.059,21
"5/25/2022 12:03:24 PM",0,31.539,1.56,3.408,2979.4,996.336,0,1.872,1.872,9.046,8.383,95.956,7.055,1643.555,0,7.075,7.075,21
"5/25/2022 12:03:25 PM",0,31.536,1.553,3.394,2967.1,996.332,0,2.153,2.153,8.635,8.38,95.765,7.041,1646.019,0,7.062,7.061,21
"5/25/2022 12:03:25 PM",0,31.53,1.549,3.385,2959.7,996.331,0,1.49,1.49,8.826,8.381,95.869,7.05,1648.143,0,7.07,7.07,21
"5/25/2022 12:03:25 PM",0,31.525,1.538,3.362,2939.8,996.324,0,1.498,1.498,8.122,8.378,95.835,7.048,1650.947,0,7.068,7.068,21
"5/25/2022 12:03:25 PM",0,31.52,1.522,3.329,2911.1,996.314,0,1.467,1.467,9.383,8.38,95.959,7.058,1652.221,0,7.078,7.078,21
"5/25/2022 12:03:25 PM",0,31.508,1.508,3.299,2885.9,996.308,0,1.381,1.381,9.222,8.382,95.826,7.048,1653.326,0,7.069,7.068,21
"5/25/2022 12:03:26 PM",0,31.507,1.492,3.265,2856.3,996.296,0,1.552,1.552,9.383,8.384,95.761,7.044,1654.09,0,7.065,7.065,21
"5/25/2022 12:03:26 PM",0,31.493,1.461,3.201,2800.6,996.277,0,1.63,1.63,9.325,8.375,95.895,7.056,1654.26,0,7.076,7.076,21
"5/25/2022 12:03:26 PM",0,31.49,1.447,3.171,2775.2,996.268,0,1.74,1.74,9.603,8.372,95.876,7.055,1653.835,0,7.075,7.075,21
"5/25/2022 12:03:26 PM",0,31.491,1.438,3.152,2758.3,996.26,0,1.997,1.997,9.941,8.374,95.79,7.049,1653.156,0,7.069,7.069,21
"5/25/2022 12:03:26 PM",0,31.483,1.426,3.127,2736.6,996.254,0,1.857,1.857,9.251,8.377,95.777,7.049,1652.561,0,7.069,7.069,21
"5/25/2022 12:03:27 PM",0,31.483,1.415,3.104,2716.6,996.246,0,1.779,1.779,8.958,8.374,95.817,7.053,1652.646,0,7.073,7.073,21
"5/25/2022 12:03:27 PM",0,31.486,1.4,3.073,2689.4,996.234,0,1.981,1.981,8.43,8.375,95.694,7.044,1652.901,0,7.064,7.064,21
"5/25/2022 12:03:27 PM",0,31.486,1.391,3.055,2673.1,996.227,0,1.56,1.56,8.826,8.367,95.715,7.046,1653.326,0,7.067,7.066,21
"5/25/2022 12:03:27 PM",0,31.494,1.376,3.023,2645.4,996.213,0,1.591,1.591,8.84,8.366,95.791,7.052,1654.685,0,7.073,7.072,21
"5/25/2022 12:03:27 PM",0,31.497,1.365,3.002,2626.2,996.205,0,1.786,1.786,9.104,8.364,95.733,7.048,1657.149,0,7.069,7.069,21
"5/25/2022 12:03:28 PM",0,31.498,1.357,2.984,2611.1,996.198,0,1.638,1.638,8.327,8.363,95.826,7.055,1660.207,0,7.076,7.076,21
"5/25/2022 12:03:28 PM",0,31.5,1.347,2.965,2594.2,996.191,0,1.623,1.623,9.134,8.356,95.776,7.052,1666.749,0,7.073,7.073,21
"5/25/2022 12:03:28 PM",0,31.502,1.34,2.949,2580.2,996.184,0,1.576,1.576,8.562,8.353,95.63,7.042,1671.252,0,7.062,7.062,21
"5/25/2022 12:03:28 PM",0,31.519,1.337,2.944,2574.6,996.176,0,1.779,1.779,9.075,8.353,95.684,7.046,1675.925,0,7.066,7.066,21
"5/25/2022 12:03:29 PM",0,31.535,1.332,2.934,2565.4,996.168,0,1.724,1.724,8.723,8.351,95.704,7.047,1680.258,0,7.068,7.068,21
"5/25/2022 12:03:29 PM",0,31.544,1.324,2.919,2551.5,996.159,0,1.638,1.638,7.99,8.349,95.788,7.054,1686.8,0,7.074,7.074,21
"5/25/2022 12:03:29 PM",0,31.544,1.324,2.918,2551.2,996.159,0,1.755,1.755,8.796,8.348,95.819,7.056,1689.434,0,7.076,7.076,21
"5/25/2022 12:03:29 PM",0,31.543,1.317,2.904,2538.6,996.154,0,1.654,1.654,9.295,8.343,95.758,7.051,1691.813,0,7.072,7.072,21
"5/25/2022 12:03:29 PM",0,31.546,1.31,2.89,2526.4,996.148,0,1.677,1.677,9.031,8.346,95.771,7.052,1693.597,0,7.073,7.072,21
"5/25/2022 12:03:30 PM",0,31.549,1.305,2.879,2516.8,996.143,0,1.623,1.623,9.28,8.344,95.77,7.053,1693.937,0,7.073,7.073,21
"5/25/2022 12:03:30 PM",0,31.55,1.295,2.858,2498.1,996.136,0,1.552,1.552,9.457,8.344,95.714,7.049,1692.068,0,7.069,7.069,21
"5/25/2022 12:03:30 PM",0,31.549,1.287,2.842,2484,996.13,0,1.81,1.81,9.031,8.335,95.735,7.051,1691.388,0,7.071,7.071,21
"5/25/2022 12:03:30 PM",0,31.547,1.274,2.814,2459.6,996.121,0,1.974,1.974,8.928,8.33,95.755,7.053,1686.46,0,7.074,7.074,21
"5/25/2022 12:03:30 PM",0,31.544,1.261,2.787,2436.6,996.112,0,1.623,1.623,9.163,8.326,95.715,7.051,1682.722,0,7.072,7.071,21
"5/25/2022 12:03:31 PM",0,31.54,1.252,2.768,2420,996.107,0,1.903,1.903,8.958,8.323,95.701,7.051,1678.729,0,7.071,7.071,21
"5/25/2022 12:03:31 PM",0,31.539,1.244,2.751,2405,996.101,0,2.02,2.02,8.577,8.323,95.805,7.059,1676.01,0,7.079,7.079,21
"5/25/2022 12:03:31 PM",0,31.536,1.234,2.729,2385.7,996.094,0,1.872,1.872,9.838,8.321,95.823,7.061,1673.291,0,7.081,7.081,21
"5/25/2022 12:03:31 PM",0,31.536,1.233,2.727,2384,996.093,0,1.771,1.771,9.251,8.324,95.816,7.06,1672.527,0,7.081,7.08,21
"5/25/2022 12:03:31 PM",0,31.537,1.229,2.718,2376.6,996.09,0,1.576,1.576,9.545,8.324,95.836,7.062,1672.782,0,7.082,7.082,21
"5/25/2022 12:03:32 PM",0,31.536,1.226,2.712,2371.5,996.088,0,1.779,1.779,9.603,8.321,95.877,7.065,1673.886,0,7.085,7.085,21
"5/25/2022 12:03:32 PM",0,31.539,1.219,2.699,2359.8,996.083,0,1.607,1.607,8.621,8.317,95.847,7.063,1677.369,0,7.084,7.084,21
"5/25/2022 12:03:32 PM",0,31.537,1.215,2.69,2351.7,996.08,0,2.067,2.067,8.694,8.317,95.789,7.059,1680.768,0,7.08,7.08,21
"5/25/2022 12:03:32 PM",0,31.535,1.211,2.682,2345,996.078,0,2.005,2.005,8.283,8.321,95.854,7.065,1686.29,0,7.085,7.085,21
"5/25/2022 12:03:32 PM",0,31.535,1.205,2.669,2333.3,996.073,0,1.708,1.708,8.694,8.313,95.869,7.067,1693.767,0,7.087,7.087,21
"5/25/2022 12:03:33 PM",0,31.532,1.202,2.661,2326.8,996.071,0,2.114,2.114,8.518,8.307,95.952,7.073,1698.525,0,7.093,7.093,21
"5/25/2022 12:03:33 PM",0,31.532,1.198,2.654,2320.3,996.069,0,1.989,1.989,8.621,8.306,95.88,7.068,1704.981,0,7.088,7.088,21
"5/25/2022 12:03:33 PM",0,31.534,1.192,2.642,2310.2,996.064,0,1.74,1.74,8.664,8.302,95.797,7.062,1712.713,0,7.083,7.083,21
"5/25/2022 12:03:33 PM",0,31.535,1.186,2.629,2298.3,996.059,0,1.537,1.537,8.723,8.303,95.899,7.07,1717.046,0,7.09,7.09,21
"5/25/2022 12:03:34 PM",0,31.537,1.184,2.624,2294.4,996.057,0,1.646,1.646,9.002,8.304,95.887,7.069,1721.124,0,7.089,7.089,21
"5/25/2022 12:03:34 PM",0,31.54,1.178,2.612,2283.4,996.051,0,1.896,1.896,9.148,8.3,95.786,7.062,1726.307,0,7.082,7.082,21
"5/25/2022 12:03:34 PM",0,31.542,1.175,2.605,2277.1,996.048,0,1.584,1.584,9.721,8.3,95.835,7.065,1729.11,0,7.086,7.086,21
"5/25/2022 12:07:41 PM",0,29.476,49.096,77.808,70832.7,1032.527,32.528,0.008,0.008,0,7.78,95.824,5.497,1541.858,0,5.51,5.513,21
"5/25/2022 12:07:42 PM",0,29.479,49.112,77.834,70851.7,1032.537,32.538,0.039,0.039,0.087,7.797,95.826,5.496,1162.001,0,5.509,5.512,21
"5/25/2022 12:07:42 PM",0,29.484,49.1,77.824,70836.3,1032.526,32.527,0,0,0,7.809,95.739,5.492,1508.808,0,5.504,5.507,21
"5/25/2022 12:07:42 PM",0,29.485,49.095,77.819,70830,1032.522,32.523,0.078,0.078,0,7.815,95.763,5.494,1549.589,0,5.506,5.51,21
"5/25/2022 12:07:42 PM",0,29.481,49.086,77.8,70818.5,1032.517,32.518,0,0,0,7.822,95.739,5.493,1633.36,0,5.505,5.509,21
"5/25/2022 12:07:42 PM",0,29.476,49.096,77.808,70832.4,1032.527,32.527,0.078,0.078,0.146,7.835,95.837,5.5,1616.708,0,5.512,5.515,21
"5/25/2022 12:07:43 PM",0,29.472,49.089,77.792,70823.8,1032.523,32.523,0.047,0.047,0.116,7.846,95.756,5.494,1700.564,0,5.507,5.51,21
"5/25/2022 12:07:43 PM",0,29.468,49.095,77.794,70831.8,1032.529,32.529,0.125,0.125,0.262,7.851,95.718,5.492,1118.246,0,5.505,5.508,21
"5/25/2022 12:07:43 PM",0.062,29.465,49.101,77.797,70839.5,1032.535,32.535,0.07,0.07,0.116,7.859,95.825,5.499,1347.129,0,5.512,5.515,21
"5/25/2022 12:07:43 PM",0.107,29.462,49.101,77.794,70839.8,1032.536,32.536,0.031,0.031,0.015,7.867,95.737,5.495,1619.427,0,5.507,5.51,21
"5/25/2022 12:07:43 PM",0.137,29.459,49.109,77.8,70850.2,1032.543,32.543,0,0,0,7.878,95.762,5.496,1394.112,0,5.509,5.512,21
"5/25/2022 12:07:44 PM",0.14,29.453,49.131,77.822,70878.4,1032.562,32.561,0.086,0.086,0.175,7.882,95.867,5.502,1309.832,0,5.514,5.517,21
"5/25/2022 12:07:44 PM",0.123,29.453,49.117,77.803,70861.2,1032.552,32.551,0.094,0.094,0.218,7.878,95.808,5.498,1376.865,0,5.51,5.514,21
"5/25/2022 12:07:44 PM",0.078,29.461,49.092,77.78,70828.6,1032.529,32.529,0.031,0.031,0.073,7.883,95.914,5.504,1371.343,0,5.517,5.52,21
"5/25/2022 12:07:44 PM",0,29.473,49.09,77.795,70824.8,1032.523,32.523,0,0,0,7.886,95.58,5.487,1489.692,0,5.499,5.502,21
"5/25/2022 12:07:44 PM",0,29.473,49.096,77.804,70833,1032.528,32.529,0.047,0.047,0.015,7.887,95.608,5.488,1305.923,0,5.5,5.503,21
"5/25/2022 12:07:45 PM",0,29.475,49.107,77.821,70846.7,1032.535,32.536,0.023,0.023,0.029,7.895,95.768,5.497,1600.99,0,5.51,5.513,21
"5/25/2022 12:07:45 PM",0,29.476,49.088,77.797,70821.9,1032.52,32.521,0.023,0.023,0,7.905,95.698,5.493,1595.553,0,5.505,5.508,21
"5/25/2022 12:07:45 PM",0,29.472,49.086,77.788,70820,1032.521,32.521,0.094,0.094,0.175,7.906,95.764,5.498,1053.252,0,5.51,5.513,21
"5/25/2022 12:07:45 PM",0.125,29.462,49.077,77.762,70810.3,1032.518,32.518,0,0,0,7.914,95.668,5.494,832.185,0,5.506,5.509,21
"5/25/2022 12:07:46 PM",0.349,29.453,49.091,77.768,70829,1032.533,32.532,0,0,0,7.916,95.627,5.492,733.631,0,5.504,5.507,21
"5/25/2022 12:07:46 PM",0.657,29.455,49.101,77.784,70840.7,1032.541,32.538,0,0,0,7.919,95.772,5.503,872.966,0,5.516,5.519,21
"5/25/2022 12:07:46 PM",0.808,29.46,49.111,77.805,70853.4,1032.548,32.544,0.14,0.14,0.189,7.918,95.795,5.506,978.912,0,5.519,5.522,21
"5/25/2022 12:07:46 PM",0.911,29.465,49.115,77.818,70857.9,1032.549,32.546,0.133,0.133,0.291,7.919,95.871,5.511,1025.725,0,5.524,5.527,21
"5/25/2022 12:07:46 PM",0.961,29.467,49.124,77.834,70868.8,1032.556,32.552,0.203,0.203,0.393,7.928,95.951,5.516,1479.667,0,5.528,5.531,21
"5/25/2022 12:07:47 PM",0.972,29.472,49.132,77.852,70878.6,1032.56,32.556,0.101,0.101,0.189,7.924,96.043,5.519,1645.509,0,5.532,5.535,21
"5/25/2022 12:07:47 PM",0.963,29.474,49.121,77.84,70864.4,1032.551,32.547,0.016,0.016,0,7.925,96.059,5.52,1245.687,0,5.532,5.535,21
"5/25/2022 12:07:47 PM",0.963,29.475,49.119,77.838,70861.1,1032.549,32.545,0,0,0,7.924,96.004,5.516,1078.23,0,5.528,5.532,21
"5/25/2022 12:07:47 PM",0.967,29.476,49.128,77.852,70873.3,1032.556,32.552,0.039,0.039,0.058,7.927,95.84,5.506,1093.948,0,5.519,5.522,21
"5/25/2022 12:07:47 PM",0.967,29.477,49.121,77.844,70864.6,1032.55,32.546,0.031,0.031,0,7.927,96.003,5.516,1239.4,0,5.529,5.532,21
"5/25/2022 12:07:48 PM",0.958,29.477,49.126,77.85,70869.6,1032.553,32.549,0.109,0.109,0.029,7.923,96.032,5.517,1074.747,0,5.53,5.533,21
"5/25/2022 12:07:48 PM",0.97,29.477,49.132,77.859,70878.2,1032.558,32.554,0.109,0.109,0.16,7.926,95.981,5.514,1322.83,0,5.527,5.53,21
"5/25/2022 12:07:48 PM",1.005,29.47,49.126,77.84,70870.7,1032.556,32.552,0.047,0.047,0.087,7.927,95.996,5.515,1079.844,0,5.528,5.531,21
"5/25/2022 12:07:48 PM",1.05,29.463,49.133,77.84,70880.8,1032.564,32.56,0.031,0.031,0.073,7.927,95.996,5.514,1639.392,0,5.527,5.53,21
"5/25/2022 12:07:48 PM",1.071,29.46,49.136,77.841,70885.4,1032.568,32.563,0,0,0,7.927,95.811,5.504,993.525,0,5.516,5.519,21
"5/25/2022 12:07:49 PM",1.087,29.459,49.141,77.846,70891.2,1032.572,32.567,0.039,0.039,0.058,7.922,95.95,5.51,1329.118,0,5.523,5.526,21
"5/25/2022 12:07:49 PM",1.111,29.456,49.146,77.848,70897.5,1032.577,32.572,0.047,0.047,0.102,7.924,95.865,5.504,1210.088,0,5.517,5.52,21
"5/25/2022 12:07:49 PM",1.102,29.456,49.155,77.861,70909.4,1032.584,32.579,0.062,0.062,0.131,7.925,95.877,5.505,1127.252,0,5.518,5.521,21
